InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
564943,85099B,JUMBO BAG RED RETROSPOT,8,2025-09-09 18:48:52,2.08,15630.0,United Kingdom
543222,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-05-01 05:36:59,0.5,17235.0,United Kingdom
558168,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-12-14 16:00:29,0.55,12419.0,EIRE
551566,85099B,JUMBO BAG RED RETROSPOT,13,2025-09-08 13:55:13,2.08,15363.0,United Kingdom
569457,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2025-08-24 05:47:23,0.55,17761.0,Germany
564254,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-11-09 11:33:03,2.3,14427.0,United Kingdom
541491,POST,POSTAGE,6,2025-11-18 12:03:03,16.2,13097.0,United Kingdom
568023,22423,REGENCY CAKESTAND 3 TIER,3,2025-01-29 18:24:32,12.75,12477.0,Spain
559702,22423,REGENCY CAKESTAND 3 TIER,4,2025-11-18 11:11:52,12.75,17618.0,United Kingdom
554461,20725,LUNCH BAG RED RETROSPOT,11,2025-10-07 01:23:45,1.65,14431.0,United Kingdom
551165,22423,REGENCY CAKESTAND 3 TIER,10,2025-03-17 01:46:37,11.48,12630.0,Germany
552761,POST,POSTAGE,2,2025-04-23 15:56:58,19.8,17197.0,United Kingdom
562212,85099B,JUMBO BAG RED RETROSPOT,10,2025-10-02 21:28:03,2.08,16812.0,United Kingdom
561996,22423,REGENCY CAKESTAND 3 TIER,5,2025-03-21 10:26:41,12.75,16220.0,EIRE
554770,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-06-15 02:11:40,2.8,12506.0,United Kingdom
569717,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-09-09 04:06:14,2.55,12494.0,United Kingdom
543899,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-08-26 23:26:04,2.55,13313.0,United Kingdom
550481,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-11-29 16:52:45,2.55,12959.0,France
556356,22423,REGENCY CAKESTAND 3 TIER,19,2025-02-10 00:45:42,12.75,,United Kingdom
541613,22423,REGENCY CAKESTAND 3 TIER,11,2025-04-18 06:13:36,14.02,14353.0,United Kingdom
552959,85099B,JUMBO BAG RED RETROSPOT,3,2025-12-26 17:30:44,2.08,16591.0,Germany
564366,22423,REGENCY CAKESTAND 3 TIER,13,2025-07-27 15:09:29,11.48,12608.0,Germany
558966,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-04-01 06:54:06,2.8,16367.0,Netherlands
560154,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-04-16 16:42:14,2.3,17604.0,United Kingdom
541497,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-05-04 21:42:47,2.55,12783.0,United Kingdom
540932,22423,REGENCY CAKESTAND 3 TIER,4,2025-07-22 21:36:12,11.48,15913.0,United Kingdom
551024,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-04-14 19:46:36,2.3,15054.0,Germany
546999,85099B,JUMBO BAG RED RETROSPOT,15,2025-08-15 08:30:10,2.29,12568.0,United Kingdom
536343,POST,POSTAGE,5,2025-06-12 00:36:00,16.2,13756.0,Germany
554809,22423,REGENCY CAKESTAND 3 TIER,13,2025-08-11 09:22:38,14.02,,United Kingdom
561644,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-02-26 00:31:36,2.55,17214.0,EIRE
560869,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2025-08-16 13:41:01,0.55,14210.0,EIRE
539506,85099B,JUMBO BAG RED RETROSPOT,14,2025-12-04 14:28:35,2.29,12639.0,United Kingdom
562541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-02-19 08:12:10,2.3,13469.0,Netherlands
548945,20725,LUNCH BAG RED RETROSPOT,11,2025-04-30 03:35:24,1.65,,Netherlands
541294,20725,LUNCH BAG RED RETROSPOT,1,2025-09-11 12:35:35,1.82,15419.0,United Kingdom
552046,POST,POSTAGE,4,2025-08-14 00:20:23,18.0,14582.0,United Kingdom
543369,POST,POSTAGE,2,2025-09-04 06:37:55,18.0,12080.0,Germany
558877,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2025-07-24 23:13:34,0.5,16696.0,United Kingdom
561300,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2025-09-07 21:56:25,0.5,14792.0,United Kingdom
560672,85099B,JUMBO BAG RED RETROSPOT,8,2025-08-11 15:11:19,1.87,15271.0,United Kingdom
539947,POST,POSTAGE,5,2025-01-28 08:58:34,18.0,17062.0,Netherlands
547850,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-10-02 00:15:35,0.55,15374.0,United Kingdom
552937,22423,REGENCY CAKESTAND 3 TIER,18,2025-06-13 15:36:04,12.75,17568.0,France
569483,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-01-19 11:46:20,2.55,15357.0,United Kingdom
554563,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-05-30 17:07:21,0.55,14055.0,United Kingdom
558215,85099B,JUMBO BAG RED RETROSPOT,8,2025-06-08 03:46:51,2.29,,Spain
547538,20725,LUNCH BAG RED RETROSPOT,11,2025-02-01 19:55:39,1.65,15854.0,United Kingdom
546043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-12-30 19:19:27,2.8,16562.0,United Kingdom
563075,20725,LUNCH BAG RED RETROSPOT,14,2025-03-23 10:16:35,1.65,13360.0,United Kingdom
564372,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-05-01 00:41:18,2.3,16026.0,France
537884,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-06-10 11:11:34,0.55,15361.0,United Kingdom
554317,85099B,JUMBO BAG RED RETROSPOT,2,2025-10-31 08:54:07,2.08,,United Kingdom
562433,22423,REGENCY CAKESTAND 3 TIER,8,2025-09-29 18:15:47,11.48,13524.0,United Kingdom
541367,85099B,JUMBO BAG RED RETROSPOT,11,2025-10-09 05:42:45,1.87,17469.0,United Kingdom
557965,22423,REGENCY CAKESTAND 3 TIER,10,2025-03-28 00:25:56,11.48,15428.0,United Kingdom
552104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-11-05 23:32:27,2.3,16645.0,United Kingdom
553245,20725,LUNCH BAG RED RETROSPOT,13,2025-10-30 05:47:26,1.82,13030.0,United Kingdom
556192,22423,REGENCY CAKESTAND 3 TIER,8,2025-06-19 01:52:28,11.48,13307.0,United Kingdom
C565660,20725,LUNCH BAG RED RETROSPOT,-18,2025-07-19 20:34:07,1.48,17647.0,Germany
538953,20725,LUNCH BAG RED RETROSPOT,14,2025-01-14 17:16:38,1.65,14521.0,France
542876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-10-05 06:26:58,2.55,17321.0,United Kingdom
547731,POST,POSTAGE,12,2025-12-17 11:28:21,19.8,16850.0,United Kingdom
C563226,20725,LUNCH BAG RED RETROSPOT,-2,2025-06-22 16:31:10,1.48,14021.0,United Kingdom
556136,20725,LUNCH BAG RED RETROSPOT,19,2025-07-17 19:35:44,1.82,,Netherlands
542384,20725,LUNCH BAG RED RETROSPOT,14,2025-07-02 08:56:55,1.48,16659.0,United Kingdom
536803,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-01-31 05:08:30,0.55,12766.0,United Kingdom
569675,POST,POSTAGE,5,2025-08-15 00:21:11,18.0,12573.0,United Kingdom
540681,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-09-21 20:31:37,2.8,12759.0,United Kingdom
537114,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-12-05 19:32:28,2.3,16442.0,United Kingdom
549823,20725,LUNCH BAG RED RETROSPOT,12,2025-12-06 22:48:31,1.65,12859.0,United Kingdom
554808,22423,REGENCY CAKESTAND 3 TIER,11,2025-06-29 17:56:36,12.75,13694.0,Germany
544793,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-12-17 05:06:52,0.55,14606.0,Germany
541712,85099B,JUMBO BAG RED RETROSPOT,14,2025-07-12 05:46:00,2.08,12813.0,Germany
538942,22423,REGENCY CAKESTAND 3 TIER,6,2025-08-23 05:49:33,11.48,13982.0,EIRE
549871,POST,POSTAGE,4,2025-08-08 10:59:52,19.8,16069.0,United Kingdom
568362,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-12-31 23:07:40,2.8,17832.0,Netherlands
541030,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-09-27 16:34:55,2.55,14818.0,France
555475,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-02-13 10:25:08,0.61,16480.0,EIRE
542590,20725,LUNCH BAG RED RETROSPOT,14,2025-01-27 17:42:04,1.65,15180.0,France
558906,20725,LUNCH BAG RED RETROSPOT,15,2025-05-30 20:02:45,1.82,14797.0,United Kingdom
C538073,22423,REGENCY CAKESTAND 3 TIER,-3,2025-07-08 09:41:05,14.02,15123.0,United Kingdom
542910,POST,POSTAGE,2,2025-09-02 20:13:05,19.8,17751.0,United Kingdom
536272,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-06-25 00:26:26,0.61,12356.0,United Kingdom
558046,20725,LUNCH BAG RED RETROSPOT,10,2025-07-07 07:27:37,1.65,15080.0,United Kingdom
560456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-12-03 04:04:35,2.3,12308.0,United Kingdom
541832,85099B,JUMBO BAG RED RETROSPOT,8,2025-05-03 04:17:27,2.08,17250.0,United Kingdom
551417,85099B,JUMBO BAG RED RETROSPOT,12,2025-06-30 04:52:00,2.08,15607.0,Netherlands
545969,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-07-23 08:47:48,0.55,12283.0,France
537550,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-06-20 17:23:43,2.55,15743.0,Germany
537267,85099B,JUMBO BAG RED RETROSPOT,6,2025-12-20 14:12:20,1.87,14614.0,United Kingdom
567924,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-12-18 10:35:10,0.55,12283.0,Germany
558010,85099B,JUMBO BAG RED RETROSPOT,4,2025-07-07 11:55:48,2.08,17869.0,Spain
558630,85099B,JUMBO BAG RED RETROSPOT,18,2025-06-14 04:23:53,1.87,14270.0,Germany
546041,22423,REGENCY CAKESTAND 3 TIER,8,2025-08-03 17:40:59,14.02,12142.0,Germany
544985,20725,LUNCH BAG RED RETROSPOT,4,2025-03-08 18:07:15,1.48,15677.0,United Kingdom
563020,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2025-06-05 13:10:17,0.5,14251.0,United Kingdom
550915,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-03-21 19:32:36,0.55,15940.0,France
539471,POST,POSTAGE,7,2025-02-22 19:19:56,19.8,12974.0,Netherlands
552635,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-02-04 19:18:16,0.5,16969.0,United Kingdom
553734,22423,REGENCY CAKESTAND 3 TIER,2,2025-08-03 02:29:40,12.75,14520.0,United Kingdom
555377,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-01-01 02:03:59,0.55,14524.0,United Kingdom
554254,POST,POSTAGE,12,2025-08-24 10:32:17,18.0,16822.0,United Kingdom
565153,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-06-07 01:22:00,2.8,15289.0,Netherlands
544307,21977,PACK OF 60 PINK PAISLEY CAKE CASES,14,2025-05-14 00:23:07,0.55,12008.0,France
556056,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-10-08 03:08:23,2.55,15471.0,United Kingdom
566182,20725,LUNCH BAG RED RETROSPOT,18,2025-07-16 02:53:57,1.65,15875.0,United Kingdom
569276,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-09-25 07:49:12,0.55,,United Kingdom
568809,POST,POSTAGE,10,2025-09-16 07:57:22,19.8,13084.0,United Kingdom
560711,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-01-12 19:40:12,0.55,12322.0,United Kingdom
539626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-03-20 21:38:10,2.3,,EIRE
569609,85099B,JUMBO BAG RED RETROSPOT,1,2025-07-28 04:05:07,2.08,12025.0,Germany
537096,POST,POSTAGE,10,2025-12-23 09:07:25,16.2,15500.0,United Kingdom
554725,22423,REGENCY CAKESTAND 3 TIER,18,2025-02-26 12:11:51,14.02,17016.0,France
551188,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-02-08 06:33:47,2.8,14112.0,France
559067,20725,LUNCH BAG RED RETROSPOT,19,2025-12-10 07:56:24,1.82,13201.0,United Kingdom
562613,85099B,JUMBO BAG RED RETROSPOT,15,2025-12-19 16:05:56,2.29,16289.0,Germany
561088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-03-03 10:12:37,2.55,15781.0,Germany
543712,22423,REGENCY CAKESTAND 3 TIER,13,2025-05-27 16:52:59,12.75,,EIRE
561661,22423,REGENCY CAKESTAND 3 TIER,9,2025-08-17 01:47:47,12.75,15462.0,United Kingdom
561765,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-03-13 11:33:06,0.61,12002.0,United Kingdom
536830,85099B,JUMBO BAG RED RETROSPOT,12,2025-04-30 07:27:15,1.87,14397.0,United Kingdom
557668,85099B,JUMBO BAG RED RETROSPOT,14,2025-05-25 06:55:28,1.87,13824.0,United Kingdom
540334,20725,LUNCH BAG RED RETROSPOT,17,2025-08-23 11:14:29,1.82,17000.0,United Kingdom
555108,22423,REGENCY CAKESTAND 3 TIER,8,2025-04-23 07:14:36,12.75,17863.0,EIRE
543742,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2025-05-31 18:11:49,0.55,16190.0,United Kingdom
548185,85099B,JUMBO BAG RED RETROSPOT,17,2025-04-16 04:27:11,2.08,16406.0,United Kingdom
545230,85099B,JUMBO BAG RED RETROSPOT,7,2025-10-05 21:26:02,2.08,,Netherlands
565313,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-02-25 08:42:07,0.55,12383.0,United Kingdom
566782,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-03-26 12:38:46,0.55,16660.0,United Kingdom
563141,POST,POSTAGE,2,2025-04-02 04:02:17,19.8,14569.0,Germany
560568,22423,REGENCY CAKESTAND 3 TIER,8,2025-11-27 22:03:40,11.48,15041.0,United Kingdom
548353,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-12-11 15:25:48,2.55,16151.0,United Kingdom
540871,85099B,JUMBO BAG RED RETROSPOT,12,2025-07-02 18:28:26,2.08,14082.0,France
555320,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-02-27 21:28:21,0.55,,United Kingdom
550496,22423,REGENCY CAKESTAND 3 TIER,11,2025-10-03 23:53:40,14.02,16361.0,United Kingdom
545601,POST,POSTAGE,7,2025-06-29 06:06:07,18.0,13442.0,United Kingdom
544266,20725,LUNCH BAG RED RETROSPOT,19,2025-11-07 07:53:40,1.48,16116.0,EIRE
541471,85099B,JUMBO BAG RED RETROSPOT,2,2025-05-12 05:48:47,2.08,13016.0,United Kingdom
564215,85099B,JUMBO BAG RED RETROSPOT,3,2025-12-31 12:02:16,1.87,13863.0,France
546926,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-10-22 21:33:20,2.55,16680.0,United Kingdom
567205,85099B,JUMBO BAG RED RETROSPOT,19,2025-03-23 17:43:04,1.87,17898.0,Germany
558770,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-09-22 13:37:58,0.55,12387.0,United Kingdom
541585,POST,POSTAGE,11,2025-04-15 11:21:56,16.2,15892.0,United Kingdom
538126,85099B,JUMBO BAG RED RETROSPOT,19,2025-05-08 17:30:52,2.08,15418.0,United Kingdom
550163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-04-02 11:12:57,2.8,15634.0,France
538773,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-09-07 21:20:21,2.55,16720.0,United Kingdom
568396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-04-06 13:25:15,2.55,12419.0,United Kingdom
566846,POST,POSTAGE,18,2025-08-22 15:57:33,19.8,16435.0,United Kingdom
558341,20725,LUNCH BAG RED RETROSPOT,13,2025-08-01 16:18:16,1.82,13675.0,United Kingdom
545959,20725,LUNCH BAG RED RETROSPOT,3,2025-10-02 17:49:08,1.82,12925.0,Germany
565515,20725,LUNCH BAG RED RETROSPOT,16,2025-12-29 11:28:19,1.82,14681.0,United Kingdom
558000,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-01-04 09:17:12,2.55,12162.0,United Kingdom
548161,20725,LUNCH BAG RED RETROSPOT,15,2025-12-28 09:57:30,1.65,15783.0,United Kingdom
565915,20725,LUNCH BAG RED RETROSPOT,5,2025-02-09 22:30:57,1.82,15391.0,United Kingdom
543129,22423,REGENCY CAKESTAND 3 TIER,1,2025-07-12 02:37:58,12.75,15076.0,United Kingdom
555305,85099B,JUMBO BAG RED RETROSPOT,9,2025-05-05 16:53:36,1.87,,United Kingdom
559504,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-08-22 23:03:04,0.55,16578.0,United Kingdom
566867,POST,POSTAGE,17,2025-09-21 01:43:14,16.2,12211.0,Spain
540672,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-11-10 14:49:42,2.55,13575.0,United Kingdom
545780,POST,POSTAGE,18,2025-05-27 14:17:06,19.8,14375.0,EIRE
564556,POST,POSTAGE,3,2025-12-07 08:01:25,18.0,16212.0,United Kingdom
552986,POST,POSTAGE,18,2025-04-28 02:16:18,18.0,14446.0,United Kingdom
561664,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-03-16 16:15:47,2.55,16899.0,United Kingdom
562299,22423,REGENCY CAKESTAND 3 TIER,7,2025-05-19 12:31:51,12.75,17606.0,United Kingdom
546366,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-07-12 18:02:28,0.55,16590.0,Germany
547268,22423,REGENCY CAKESTAND 3 TIER,7,2025-09-01 02:07:25,11.48,12233.0,EIRE
552956,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-10-31 22:25:56,2.55,16625.0,Germany
536949,20725,LUNCH BAG RED RETROSPOT,1,2025-03-24 15:03:13,1.65,13237.0,Germany
563172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-04-21 10:37:22,2.3,17331.0,United Kingdom
539925,85099B,JUMBO BAG RED RETROSPOT,7,2025-12-09 10:57:10,2.29,17871.0,United Kingdom
567786,POST,POSTAGE,5,2025-06-10 22:50:52,18.0,12505.0,EIRE
562478,85099B,JUMBO BAG RED RETROSPOT,5,2025-03-30 13:16:26,2.08,12591.0,United Kingdom
547973,POST,POSTAGE,8,2025-12-26 13:55:30,18.0,16183.0,United Kingdom
538457,85099B,JUMBO BAG RED RETROSPOT,12,2025-06-13 15:34:29,1.87,12859.0,Netherlands
562859,85099B,JUMBO BAG RED RETROSPOT,3,2025-12-26 07:30:01,2.08,17812.0,Netherlands
551249,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-12-02 06:00:30,2.55,15241.0,Germany
542611,85099B,JUMBO BAG RED RETROSPOT,17,2025-11-27 18:01:39,2.08,15441.0,United Kingdom
550605,22423,REGENCY CAKESTAND 3 TIER,16,2025-08-01 07:40:06,11.48,17161.0,EIRE
566720,20725,LUNCH BAG RED RETROSPOT,4,2025-10-19 00:49:17,1.82,13303.0,United Kingdom
559408,POST,POSTAGE,17,2025-12-17 11:34:10,18.0,15334.0,United Kingdom
559332,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-04-09 00:14:38,2.8,17992.0,United Kingdom
553495,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-01-14 13:35:29,2.55,12132.0,Netherlands
541193,21977,PACK OF 60 PINK PAISLEY CAKE CASES,14,2025-04-28 15:27:43,0.55,13048.0,Netherlands
568286,85099B,JUMBO BAG RED RETROSPOT,15,2025-08-21 22:10:03,2.29,12876.0,Germany
561154,22423,REGENCY CAKESTAND 3 TIER,3,2025-07-19 14:33:51,12.75,14013.0,United Kingdom
553516,22423,REGENCY CAKESTAND 3 TIER,8,2025-01-30 08:26:44,12.75,12779.0,United Kingdom
560617,22423,REGENCY CAKESTAND 3 TIER,8,2025-07-24 15:24:59,11.48,13032.0,United Kingdom
548337,85099B,JUMBO BAG RED RETROSPOT,14,2025-03-05 14:12:05,1.87,17116.0,Spain
561238,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-07-04 17:47:15,2.3,14787.0,United Kingdom
568910,20725,LUNCH BAG RED RETROSPOT,12,2025-07-30 22:08:27,1.65,14148.0,United Kingdom
547725,22423,REGENCY CAKESTAND 3 TIER,2,2025-08-21 02:19:39,12.75,14513.0,France
536285,85099B,JUMBO BAG RED RETROSPOT,19,2025-05-31 17:13:40,2.08,17823.0,United Kingdom
561153,85099B,JUMBO BAG RED RETROSPOT,11,2025-05-30 19:19:00,2.29,14947.0,EIRE
564969,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-09-05 07:52:48,2.55,14813.0,United Kingdom
564103,POST,POSTAGE,10,2025-10-01 09:40:58,19.8,17567.0,EIRE
569153,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-10-22 09:57:10,0.61,12223.0,United Kingdom
547802,20725,LUNCH BAG RED RETROSPOT,13,2025-05-02 08:57:54,1.48,14869.0,United Kingdom
567213,85099B,JUMBO BAG RED RETROSPOT,6,2025-06-04 21:05:26,2.08,16489.0,United Kingdom
543070,85099B,JUMBO BAG RED RETROSPOT,5,2025-05-01 07:49:37,2.29,15087.0,United Kingdom
555962,22423,REGENCY CAKESTAND 3 TIER,11,2025-07-12 10:30:16,12.75,17209.0,Germany
566187,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-02-16 14:02:07,0.55,17320.0,United Kingdom
567124,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-06-06 06:02:56,0.55,14017.0,United Kingdom
557103,85099B,JUMBO BAG RED RETROSPOT,13,2025-03-10 16:45:03,2.29,16906.0,France
554566,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-07-14 12:33:13,2.3,13463.0,United Kingdom
551653,22423,REGENCY CAKESTAND 3 TIER,1,2025-11-07 04:04:57,12.75,13438.0,Germany
565496,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-12-26 04:27:50,2.3,17864.0,France
565911,22423,REGENCY CAKESTAND 3 TIER,3,2025-06-12 00:39:09,12.75,12077.0,United Kingdom
544145,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-01-21 13:58:08,0.5,14118.0,France
540624,POST,POSTAGE,6,2025-03-25 19:13:09,18.0,15776.0,United Kingdom
563673,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-02-08 23:47:45,2.55,14481.0,United Kingdom
563559,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-10-05 15:50:09,2.3,,United Kingdom
539392,22423,REGENCY CAKESTAND 3 TIER,4,2025-12-26 23:15:45,12.75,13509.0,EIRE
552687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-07-22 23:42:56,2.55,15317.0,Germany
553220,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-03-06 14:43:52,0.55,12751.0,United Kingdom
537445,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-01-08 09:00:08,2.55,13267.0,Netherlands
558577,POST,POSTAGE,6,2025-12-23 21:16:14,19.8,13041.0,United Kingdom
569068,20725,LUNCH BAG RED RETROSPOT,9,2025-04-26 15:10:54,1.82,16448.0,Spain
543191,85099B,JUMBO BAG RED RETROSPOT,6,2025-02-10 19:33:49,1.87,13216.0,France
562454,POST,POSTAGE,11,2025-03-06 05:25:52,18.0,16017.0,Netherlands
538752,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-04-04 22:48:57,0.55,14073.0,Spain
543301,POST,POSTAGE,5,2025-08-28 10:18:01,19.8,15390.0,Netherlands
555216,22423,REGENCY CAKESTAND 3 TIER,13,2025-11-22 20:57:15,12.75,17243.0,United Kingdom
567405,POST,POSTAGE,1,2025-04-11 09:00:22,16.2,17180.0,EIRE
566104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-09-08 21:35:45,2.8,,EIRE
567801,85099B,JUMBO BAG RED RETROSPOT,15,2025-01-24 16:08:59,2.29,16705.0,Germany
569577,POST,POSTAGE,2,2025-01-04 05:30:32,18.0,17733.0,United Kingdom
563215,85099B,JUMBO BAG RED RETROSPOT,14,2025-01-21 03:33:46,2.29,16007.0,Netherlands
548354,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-12-03 03:47:32,2.55,13123.0,United Kingdom
540323,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-08-01 08:59:22,2.55,15988.0,United Kingdom
C563955,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-16,2025-10-21 01:03:19,2.55,15816.0,United Kingdom
542336,85099B,JUMBO BAG RED RETROSPOT,1,2025-01-08 13:09:51,2.08,15973.0,United Kingdom
553701,85099B,JUMBO BAG RED RETROSPOT,2,2025-01-09 15:49:24,2.29,14572.0,France
561637,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-11-06 17:52:04,0.5,,United Kingdom
537177,20725,LUNCH BAG RED RETROSPOT,12,2025-02-07 22:24:14,1.65,,France
567069,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-02-26 19:12:34,2.3,14783.0,EIRE
546314,20725,LUNCH BAG RED RETROSPOT,13,2025-07-09 23:51:08,1.48,16641.0,United Kingdom
543310,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-08-10 14:29:19,0.5,16257.0,France
548642,20725,LUNCH BAG RED RETROSPOT,4,2025-03-25 20:27:22,1.65,13818.0,United Kingdom
551668,20725,LUNCH BAG RED RETROSPOT,2,2025-06-12 18:35:22,1.65,15662.0,EIRE
551452,POST,POSTAGE,8,2025-09-04 19:56:39,18.0,16539.0,Netherlands
541262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-06-11 09:51:22,2.8,14939.0,United Kingdom
542437,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2025-05-20 12:27:11,0.5,16290.0,France
552252,POST,POSTAGE,2,2025-01-27 21:56:07,16.2,12759.0,United Kingdom
543700,20725,LUNCH BAG RED RETROSPOT,6,2025-06-14 10:50:49,1.82,14317.0,United Kingdom
557845,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-10-21 14:33:06,2.8,16211.0,France
C566570,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-5,2025-08-17 15:22:03,0.55,17370.0,United Kingdom
536630,20725,LUNCH BAG RED RETROSPOT,17,2025-11-22 04:26:12,1.82,15875.0,Germany
537228,22423,REGENCY CAKESTAND 3 TIER,2,2025-02-16 00:32:41,14.02,15982.0,United Kingdom
557859,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-01-05 16:41:09,0.55,14053.0,United Kingdom
536972,20725,LUNCH BAG RED RETROSPOT,3,2025-07-20 19:03:49,1.65,16205.0,Spain
557751,85099B,JUMBO BAG RED RETROSPOT,8,2025-03-07 13:58:41,2.29,14137.0,United Kingdom
